sentence,aspect,label_id,label
"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated , we were served dishes we had n't ordered three times , received one of our orders 20 minutes after the rest of the table had been served ( and that order was undercooked ) , and charged $ 45 more than we should have been on our bill .",table,0,negative
"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated , we were served dishes we had n't ordered three times , received one of our orders 20 minutes after the rest of the table had been served ( and that order was undercooked ) , and charged $ 45 more than we should have been on our bill .",served,0,negative
"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated , we were served dishes we had n't ordered three times , received one of our orders 20 minutes after the rest of the table had been served ( and that order was undercooked ) , and charged $ 45 more than we should have been on our bill .",bill,0,negative
Service is top notch .,Service,2,positive
The food now is inconsistent .,food,0,negative
"You can also special order any kind of dumpling , etc. .",dumpling,2,positive
I was pretty much full after our fondue appetizer .,fondue appetizer,1,neutral
BE CAREFUL before you request extra spice .,spice,1,neutral
The octopus eaters were floored by the Octopus salad .,Octopus salad,2,positive
We thought that this place is using too much of MSG cooking in the foods .,foods,0,negative
We thought that this place is using too much of MSG cooking in the foods .,MSG cooking,0,negative
And the Tom Kha soup was pathetic .,Tom Kha soup,0,negative
I started out with a Bombay beer which was big enough for two .,Bombay beer,2,positive
"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall , which are great for a date .",decor,2,positive
"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall , which are great for a date .",dining hall,2,positive
"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall , which are great for a date .",semi-private boths,2,positive
Service was quick .,Service,2,positive
Drawbacks : service is slow and they do n't toast !,: service,0,negative
Went there for an office lunch .,office lunch,1,neutral
The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable .,sweet lassi,2,positive
The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable .,lamb chettinad,2,positive
The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable .,garlic naan,2,positive
The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable .,rasamalai,0,negative
"We 've been following chef Lyle 's food around New York for 15 years and while remaining classic , his innovations with bistro fare have made us return and return .",bistro fare,2,positive
"We 've been following chef Lyle 's food around New York for 15 years and while remaining classic , his innovations with bistro fare have made us return and return .",chef,2,positive
"We 've been following chef Lyle 's food around New York for 15 years and while remaining classic , his innovations with bistro fare have made us return and return .",food,2,positive
The best thing I tasted were the lambchops .,lambchops,2,positive
The spicy tuna and salmon are the best we 've ever had .,spicy tuna,2,positive
The spicy tuna and salmon are the best we 've ever had .,salmon,2,positive
"Even though its good seafood , the prices are too high .",seafood,2,positive
"Even though its good seafood , the prices are too high .",prices,0,negative
"In addition , the food is very good and the prices are reasonable .",food,2,positive
"In addition , the food is very good and the prices are reasonable .",prices,2,positive
"Upon entering , we were greeted by the owners , Steven and Frederick , who went out of their way to be more than gracious hosts .",owners,2,positive
"Upon entering , we were greeted by the owners , Steven and Frederick , who went out of their way to be more than gracious hosts .",hosts,2,positive
Been going here since it opened have seen the quality value decrease considerably .,quality value,0,negative
"Meat dishes now adorn the selections , although there 's still a large number of vegetarian-friendly choices .",Meat dishes,1,neutral
"Meat dishes now adorn the selections , although there 's still a large number of vegetarian-friendly choices .",vegetarian-friendly choices,2,positive
Reasonable prices .,prices,2,positive
they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration .,amuse bouche,2,positive
they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration .,dessert,2,positive
they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration .,tables,2,positive
they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration .,service,2,positive
"Try the crunchy tuna , it is to die for .",crunchy tuna,2,positive
It wo n't break the bank but I also wouldnt come back for the food .,food,0,negative
"All in all , this midtown gem instantly became one of my favorite sushi restaurants in the city .",sushi,2,positive
It is a lot of fun with live entertainment and all kinds of Disney type special effects .,live entertainment,2,positive
It is a lot of fun with live entertainment and all kinds of Disney type special effects .,special effects,2,positive
"if you 're looking for perfect traditional sushi , go here - if you 're looking for interesting combinations , try sushi of gari 's ( east side ) .",sushi,2,positive
"if you 're looking for perfect traditional sushi , go here - if you 're looking for interesting combinations , try sushi of gari 's ( east side ) .",sushi,2,positive
