sentence,aspect,label_id,label
"Would like more trendy , high tech features .",features,0,negative
Keyboard is great but primary and secondary control buttons could be more durable .,Keyboard,2,positive
Keyboard is great but primary and secondary control buttons could be more durable .,control buttons,0,negative
"I got it back again and was told the motherboard had been replaced , so I was now on the SECOND motherboard within 3 months .",motherboard,0,negative
"I got it back again and was told the motherboard had been replaced , so I was now on the SECOND motherboard within 3 months .",motherboard,0,negative
Processor - When compared to my 3 week old Early 2011 edition there I barely experience any difference in performance ( 2.3 GHz v/s 2.4 GHz ) .,Processor,1,neutral
Processor - When compared to my 3 week old Early 2011 edition there I barely experience any difference in performance ( 2.3 GHz v/s 2.4 GHz ) .,performance,1,neutral
"They say it could be the motherboard again , but Dell",motherboard,0,negative
2nd Best computer in the world only one way this computer might become the best is that it needs to upgreade patches to make less easier for people to hack into,patches,0,negative
"Love the speed , especially !",speed,2,positive
It could be a perfect laptop if it would have faster system memory and its radeon 5850 would have DDR5 instead of DDR3 .,system memory,0,negative
It could be a perfect laptop if it would have faster system memory and its radeon 5850 would have DDR5 instead of DDR3 .,radeon 5850,0,negative
It could be a perfect laptop if it would have faster system memory and its radeon 5850 would have DDR5 instead of DDR3 .,DDR5,2,positive
It could be a perfect laptop if it would have faster system memory and its radeon 5850 would have DDR5 instead of DDR3 .,DDR3,0,negative
"Not only are the versions of these programs able to be saved , worked on and opened on both a PC and Mac , the versions of these programs on a Mac are graphically and functionally superior .",programs,2,positive
"Not only are the versions of these programs able to be saved , worked on and opened on both a PC and Mac , the versions of these programs on a Mac are graphically and functionally superior .",programs,2,positive
"The speed gives you the power to work on these projects seamlessly , and multiple at a time if you sowish .",speed,2,positive
Awesome laptop and the perfect size to carry around in college .,size,2,positive
"A MONTH LATER , we reinstall the OS ( Vista ) .",OS ( Vista,0,negative
"Some problems can be fixed if you purchase new software , but there is no guarentee .",software,0,negative
My real problem with it ? The statement of 7 hour battery life is not just mere exaggeration -- it 's a lie .,battery life,0,negative
The battery life is also relatively good .,battery life,2,positive
"I definitely suggest getting an extended warranty , you will probably need it !",extended warranty,2,positive
"I have found it very easy to use , very imformative , wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs .",features,2,positive
"I have found it very easy to use , very imformative , wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs .",programs,2,positive
"I have found it very easy to use , very imformative , wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs .",use,2,positive
"I do n't have stupid pop up windows ( even when I have pop ups blocked ) , I do n't have to wait 5 minutes for a webpage to download , and best of all I can run all the web programming software I need to use all at once without slowing me down .",pop up windows,2,positive
"I do n't have stupid pop up windows ( even when I have pop ups blocked ) , I do n't have to wait 5 minutes for a webpage to download , and best of all I can run all the web programming software I need to use all at once without slowing me down .",web programming software,2,positive
"I do n't have stupid pop up windows ( even when I have pop ups blocked ) , I do n't have to wait 5 minutes for a webpage to download , and best of all I can run all the web programming software I need to use all at once without slowing me down .",pop ups,1,neutral
Memory is upgradable .,Memory,2,positive
"Web access through the 3G network is so slow , it 's very frustrating and VERY DISAPPOINTING .",3G network,0,negative
"Web access through the 3G network is so slow , it 's very frustrating and VERY DISAPPOINTING .",Web access,0,negative
The large screen also helps when you are working in design based programs like Adobe Creative Suite .,screen,2,positive
The large screen also helps when you are working in design based programs like Adobe Creative Suite .,design based programs,1,neutral
The large screen also helps when you are working in design based programs like Adobe Creative Suite .,Adobe Creative Suite,1,neutral
